id,name,symbol,slug,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,identifier,CP_3m,CP_1y,CP_4y,WI_3m,WI_1y,WI_5y,GC_3m,GC_1y,GC_5y
18413,BSCBAY,BSCB,bscbay,2022-02-28,[],1000000000.0,0.0,1000000000,BNB Smart Chain (BEP20),6548,,,2022-05-14T17:15:00.000Z,0.00019432853124220587,1792.57227458,-18.1966,2.99693212,-3.72678221,-30.23722565,-51.1078498,-70.09918985,-82.23303603,0.0,0.0,194328.53,2022-05-14T17:15:00.000Z,bscbay-BSCB,37.0,75.0,167.0,-92.987,-87.6103,-88.0439,-100.0,-100.0,-100.0
18414,Naffiti,NAFF,naffiti,2022-02-28,"['marketplace', 'collectibles-nfts', 'launchpad']",1000000000.0,0.0,1000000000,Ethereum,10003,27750000.0,368715.6453864567,2022-05-14T17:15:00.000Z,0.013287050284196638,0.0,0.0,0.0,0.0,-0.97836002,-6.32662124,-36.26505465,-36.26505465,0.0,0.0,13287050.28,2022-05-14T17:15:00.000Z,naffiti-NAFF,0.0,0.0,0.0,,,,,,
18415,Rubidium,RBD,rubidium,2022-02-28,[],,0.0,0,N/A,10004,,,2022-05-14T17:15:00.000Z,0.1019230928535905,0.0,0.0,-0.23592155,-0.21762106,-7.16915629,-0.51056831,-14.59397452,8.82679237,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,rubidium-RBD,,,,,,,-38.42,-54.402,-100.0
18416,Connector Coin,CTCO,connector-coin,2022-02-28,[],,0.0,1000000000,BNB Smart Chain (BEP20),5759,,,2022-05-14T17:15:00.000Z,0.00010425983177648203,6516.20973148,47.4595,2.99693212,-23.29803729,-59.3260721,-82.06992016,-87.27849102,-96.12205183,0.0,0.0,104259.83,2022-05-14T17:15:00.000Z,connector coin-CTCO,81.0,37.0,282.0,-78.6832,-81.6277,-84.4239,-100.0,-100.0,-100.0
18420,Crypto Volatility Token,CVOL,crypto-volatility-token,2022-02-28,[],,0.0,2508,Polygon,5344,,,2022-05-14T17:15:00.000Z,99.75178895598913,12273.4466943,-52.778,0.04210651,3.74464943,55.0373757,64.17386454,20.710889,17.22233277,0.0,0.0,250177.49,2022-05-14T17:15:00.000Z,crypto volatility token-CVOL,,,,-59.327,-91.2922,-91.1002,-75.619,-100.0,-100.0
18421,Rice,RICE,rice,2022-02-28,[],,0.0,38383838,Solana,7585,,,2022-05-14T17:15:00.000Z,0.030151056778294646,278.57102526,-22.4691,-0.2784757,-5.06719303,-21.26297937,-34.65890986,-76.54586291,-94.76480655,0.0,0.0,1157313.28,2022-05-14T17:15:00.000Z,rice-RICE,28.0,139.0,290.0,-90.4806,-94.8888,-97.4092,-100.0,-100.0,-100.0
18423,FutureFi,FUFI,futurefi,2022-02-28,[],,0.0,0,N/A,8719,812205.0,7713.172854576958,2022-05-14T17:15:00.000Z,0.009496583811447797,0.47344841,8.073,0.02800458,0.26946592,-0.43648935,-9.20891724,-14.14998332,-12.98031878,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,futurefi-FUFI,24.0,13.0,76.0,-28.3875,-88.4587,-95.7072,-32.849,-100.0,-100.0
18391,pDollar Share,SPDO,pdollar-share,2022-02-25,['fantom-ecosystem'],,0.0,0,Fantom,8711,,,2022-05-14T17:15:00.000Z,0.04410048262284623,0.64738832,-95.6586,0.15312131,-0.3578553,-37.03937951,-85.91484513,-97.88390615,-99.99838693,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,pdollar share-SPDO,272.0,380.0,510.0,-82.085,-88.0693,-99.2493,-100.0,-100.0,-100.0
18390,pDollar,PDO,pdollar,2022-02-25,['fantom-ecosystem'],,0.0,0,Fantom,8412,,,2022-05-14T17:15:00.000Z,0.021653053322643254,25.38657766,-61.9868,0.15312131,3.72661632,-55.31318801,-85.20356581,-92.29966464,-99.93389657,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,pdollar-PDO,201.0,315.0,451.0,-74.4434,-54.6962,-56.0249,-100.0,-100.0,-100.0
18389,Kitten Coin,KITTENS,kitten-coin,2022-02-25,[],1000000000000000.0,0.0,1000000000000000,BNB Smart Chain (BEP20),5246,972674084654183.0,137654.99250309783,2022-05-14T17:15:00.000Z,1.4152221661384e-10,14615.96288468,-41.3621,2.50967189,-14.9545656,-28.56352888,-59.48206658,-57.21963199,-96.8478734,0.0,0.0,141522.22,2022-05-14T17:15:00.000Z,kitten coin-KITTENS,37.0,168.0,308.0,-86.2588,-90.6361,-87.4146,-100.0,-100.0,-100.0
18388,Catcoin,CATS,cat-coin,2022-02-25,"['memes', 'ethereum-ecosystem']",1000000000000000.0,0.0,1000000000000000,Ethereum,6665,1000000000000000.0,305646.73219012097,2022-05-14T17:15:00.000Z,3.05646732190121e-10,1483.6080209,-71.4417,2.27250115,2.29938625,-5.30545494,-6.4990634,-59.90603361,-23.73721225,0.0,0.0,305646.73,2022-05-14T17:15:00.000Z,catcoin-CATS,,,,225.747,811.47,1000.0,-98.182,-96.916,-87.175
18347,METALUNA,METALUNA,metaluna,2022-02-24,[],1000000000.0,0.0,1000000000,BNB Smart Chain (BEP20),8115,1000000000.0,21166.65343969779,2022-05-14T17:15:00.000Z,2.116665343969779e-05,76.44418866,0.0,2.99693212,-5.74612598,-23.86460635,-37.01762809,-42.82871852,-86.7704022,0.0,0.0,21166.65,2022-05-14T17:15:00.000Z,metaluna-METALUNA,13.0,95.0,238.0,-84.7582,-94.8926,-96.9111,-100.0,-100.0,-100.0
18356,Voltage Finance,VOLT,voltage-finance,2022-02-24,"['defi', 'dapp', 'governance']",,0.0,0,Fuse,9997,,,2022-05-14T17:15:00.000Z,0.0007602215651807437,0.0,0.0,1.10202068,-5.33495212,-29.54221395,-66.82938841,-67.02544788,-67.02544788,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,voltage finance-VOLT,52.0,96.0,257.0,,,,,,
18357,InsureDAO,INSURE,insuredao,2022-02-24,[],210000000.0,0.0,126000000,Ethereum,5782,13173541.0,1128680.5124386773,2022-05-14T17:15:00.000Z,0.08567783805726017,6352.16508927,89.9333,2.26921062,-3.56503536,-26.57499072,-36.54353389,-30.81445529,-68.99400468,0.0,0.0,17992345.99,2022-05-14T17:15:00.000Z,insuredao-INSURE,24.0,57.0,174.0,-13.0114,-80.3583,-84.5451,,,
18358,Quoth,QUOTH,quoth,2022-02-24,[],55000000.0,0.0,55000000,BNB Smart Chain (BEP20),6856,3643561.0,234627.0482532498,2022-05-14T17:15:00.000Z,0.06439498288988432,1067.62523327,-61.5434,3.1344357,-3.27625581,-19.17723834,-51.74603172,-83.74547847,-90.81554629,0.0,0.0,3541724.06,2022-05-14T17:15:00.000Z,quoth-QUOTH,64.0,50.0,226.0,-89.9778,-76.673,-99.6166,,,
18361,TEN Wallet,TENW,ten-wallet,2022-02-24,[],10000000000.0,0.0,10000000000,BNB Smart Chain (BEP20),6865,6922508622.0,284206.76625887665,2022-05-14T17:15:00.000Z,4.1055458617365465e-05,1046.29688444,-62.8624,3.5559394,-3.2839468,-30.63780232,-50.99739528,-13.10824233,-61.15002475,0.0,0.0,410554.59,2022-05-14T17:15:00.000Z,ten wallet-TENW,16.0,89.0,222.0,49.7885,59.0452,144.888,68.089,-8.972,-100.0
18362,Covid Cutter,CVC,covid-cutter,2022-02-24,[],10000000.0,0.0,1000000000,BNB Smart Chain (BEP20),9998,10000000.0,649.0281995448605,2022-05-14T17:15:00.000Z,6.490281995448605e-05,0.0,0.0,0.04339824,-0.02208436,-0.12699533,179.50570542,-58.5726434,-99.88230238,0.0,0.0,649.03,2022-05-14T17:15:00.000Z,covid cutter-CVC,,,,,,,-100.0,38.221,-100.0
18364,TNNS,TNNS,tnns,2022-02-24,[],30000000000.0,0.0,30000000000,BNB Smart Chain (BEP20),6219,89652800.0,1974524.9318620039,2022-05-14T17:15:00.000Z,0.02202413010928832,3162.09297982,-51.9793,1.70784069,-2.92649363,-45.61050993,-68.27355278,-80.37593002,-82.79413529,0.0,0.0,660723903.28,2022-05-14T17:15:00.000Z,tnns-TNNS,56.0,129.0,196.0,-85.4668,-92.5139,-91.0133,-100.0,-100.0,-100.0
18369,DnD Metaverse,DNDB,dnd-metaverse,2022-02-24,[],100000000.0,0.0,100000000,BNB Smart Chain (BEP20),9999,100000000.0,13859.687492191513,2022-05-14T17:15:00.000Z,0.00013859687492191514,0.0,0.0,0.0,0.0,-18.07136377,-43.15819643,-6.30264413,-99.63066201,0.0,0.0,13859.69,2022-05-14T17:15:00.000Z,dnd metaverse-DNDB,116.0,301.0,420.0,,,,-100.0,-100.0,-100.0
18370,Volta,VOLTA,volta,2022-02-24,[],3000000.0,0.0,281781,Fantom,7916,107211.0,71601.16523844576,2022-05-14T17:15:00.000Z,0.6678527878524196,124.10000548,-94.3214,-1.030862,-1.3031466,-1.397501,-68.39537633,-65.58491394,-67.69981072,0.0,0.0,2003558.36,2022-05-14T17:15:00.000Z,volta-VOLTA,,,,-87.0309,-94.3193,-97.4773,-100.0,-100.0,-100.0
18371,ClaimSwap,CLA,claimswap,2022-02-24,[],186624000.0,0.0,0,Klaytn,7424,5722454.0,1176341.9355663697,2022-05-14T17:15:00.000Z,0.20556599241625528,374.78303333,-78.6628,1.86983346,4.1115248,-38.61988346,-73.10303357,-88.73343644,-88.73343644,0.0,0.0,38363547.77,2022-05-14T17:15:00.000Z,claimswap-CLA,72.0,69.0,205.0,-85.9691,-77.8127,-93.4671,-100.0,-100.0,-100.0
18374,Metawar,METAWAR,metawar,2022-02-24,[],210000000000.0,0.0,210000000000,BNB Smart Chain (BEP20),7322,210000000000.0,5887168652.880643,2022-05-14T17:15:00.000Z,0.028034136442288776,457.94573697,-73.8995,-0.21382825,-0.42451503,-7.8107654,-22.93636663,23.88922858,83.6340294,0.0,0.0,5887168652.88,2022-05-14T17:15:00.000Z,metawar-METAWAR,31.0,13.0,127.0,43.2674,143.685,697.716,77.009,155.479,845.876
18376,ChorusX,CX1,chorusx,2022-02-25,[],,0.0,0,XRP Ledger,7729,,,2022-05-14T17:15:00.000Z,8.288866065890663e-05,198.14224643,-5.9257,0.02800458,5.04008858,-53.94421252,-64.43454829,-54.71683266,-42.85992237,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,chorusx-CX1,22.0,110.0,230.0,-57.5109,-83.4914,-96.6678,-21.183,-100.0,-100.0
18378,Galaxy Doge,$GALAXYDOGE,galaxy-doge,2022-02-25,[],8000000000000000.0,0.0,8000000000000000,BNB Smart Chain (BEP20),7461,3200000000000000.0,36786.8670879744,2022-05-14T17:15:00.000Z,1.1495895964992e-11,353.03671515,117.4873,2.99693211,-4.63935713,-26.24151463,-36.92040968,-68.99855495,-92.27576353,0.0,0.0,91967.17,2022-05-14T17:15:00.000Z,galaxy doge-$GALAXYDOGE,28.0,142.0,286.0,,,,,,
18379,Lyfe Land,LLAND,lyfe-land,2022-02-25,[],,0.0,200000,Ethereum,7103,,,2022-05-14T17:15:00.000Z,4.261571872499999,701.65447901,43.3956,0.0,-0.24371162,-6.37618149,-10.16457924,-9.68158378,-9.98968642,0.0,0.0,852314.37,2022-05-14T17:15:00.000Z,lyfe land-LLAND,-17.0,9.0,160.0,-11.5941,-59.9348,-65.893,-2.806,-20.9,-100.0
18381,Baby Cat Coin,BABYCATS,baby-cat-coin,2022-02-25,[],1000000000000000.0,0.0,1000000000000000,BNB Smart Chain (BEP20),6408,1000000000000000.0,238051.784110895,2022-05-14T17:15:00.000Z,2.38051784110895e-10,2317.74707712,-66.0531,2.99693212,-3.14258254,-45.95244982,-65.37926188,-72.66631583,-83.17739257,0.0,0.0,238051.78,2022-05-14T17:15:00.000Z,baby cat coin-BABYCATS,,,,-81.2061,-72.4966,-78.2835,-100.0,-100.0,-100.0
18382,Lyfe Silver,LSILVER,lyfe-silver,2022-02-25,[],,0.0,500000,Ethereum,6653,,,2022-05-14T17:15:00.000Z,0.87270173433804,1503.516584,-18.7066,-0.79832584,-0.2499091,-3.62558458,-10.2057238,-10.2843678,-9.47909648,0.0,0.0,436350.87,2022-05-14T17:15:00.000Z,lyfe silver-LSILVER,26.0,24.0,136.0,-23.8025,-92.1597,-95.3311,,,
18384,Elite,ELITE,elite,2022-02-25,[],4400000000.0,0.0,2690000000,Polygon,6040,,,2022-05-14T17:15:00.000Z,0.016012902423472895,4271.83622299,-55.7192,-0.1745302,-7.36932571,-13.94664612,-41.58626692,-63.97198541,-19.44019807,0.0,0.0,70456770.66,2022-05-14T17:15:00.000Z,elite-ELITE,43.0,32.0,99.0,-88.7716,-98.612,-98.1774,-100.0,-100.0,-100.0
18424,BattleMechs,GEMZ,battlemechs,2022-02-28,[],5000000.0,0.0,0,BNB Smart Chain (BEP20),6537,439696.0,113082.43351198328,2022-05-14T17:15:00.000Z,0.2571832209344258,1809.70090467,-37.6128,2.29497228,-48.5396675,-40.94432865,-45.85747902,-50.90141691,-50.90141691,0.0,0.0,1285916.1,2022-05-14T17:15:00.000Z,battlemechs-GEMZ,14.0,61.0,183.0,-85.7906,-89.968,-93.5433,-100.0,-100.0,-100.0
18425,Shield Protocol,SHIELD,shield-protocol-token,2022-02-28,[],,0.0,1000000000000,Ethereum,10005,,,2022-05-14T17:15:00.000Z,1.4093815075043435e-07,0.0,-100.0,2.27250115,-2.92482415,-42.6097083,-60.8776719,-80.02210795,-87.88562081,0.0,0.0,140938.15,2022-05-14T17:15:00.000Z,shield protocol-SHIELD,51.0,27.0,244.0,-83.3152,-80.1555,-96.9844,-100.0,-100.0,-100.0
18426,Meta Plane,MPL,meta-plane,2022-02-28,['binance-smart-chain'],,0.0,0,BNB Smart Chain (BEP20),6809,,,2022-05-14T17:15:00.000Z,0.003286364859038555,1156.93778004,-35.4358,2.99693212,-3.79437124,-32.90258389,-59.00150276,-81.04083953,-80.9948575,0.0,0.0,0.0,2022-05-14T17:15:00.000Z,meta plane-MPL,,,,-84.4089,-85.2732,-87.1021,-100.0,-100.0,-100.0
18467,Rocket Token,RKTN,rocket-token-space,2022-03-01,[],54532359567.0,0.0,0,Ethereum,7746,,,2022-05-14T17:16:00.000Z,9.121118919111213e-06,192.12258921,-79.977,2.21172028,-3.19725483,-35.45141689,349.49098144,-92.15573405,-96.46092121,0.0,0.0,497396.14,2022-05-14T17:16:00.000Z,rocket token-RKTN,,,,-89.8932,-84.5336,-88.664,-100.0,-100.0,-100.0
18476,Stoned Shiba,STONED,stoned-shiba,2022-03-01,[],1000000000.0,0.0,0,BNB Smart Chain (BEP20),10009,20000000.0,27.219174371161262,2022-05-14T17:16:00.000Z,1.3609587185580631e-06,0.0,-100.0,0.0,8.90273716,-20.95801827,-51.06198596,-58.18474363,-99.99685426,0.0,0.0,1360.96,2022-05-14T17:16:00.000Z,stoned shiba-STONED,438.0,523.0,656.0,,,,-100.0,-100.0,-100.0
18482,Hello Gophers,SHARD,hello-gophers,2022-03-01,[],100000000000.0,0.0,0,Harmony,6917,57389289.0,31847.654969073996,2022-05-14T17:16:00.000Z,0.0005549407480736344,955.01831526,94.3585,0.14403114,-3.21701213,-28.31050426,-73.47274828,-85.48736366,-84.44192815,0.0,0.0,55494074.81,2022-05-14T17:16:00.000Z,hello gophers-SHARD,,,,-84.6168,-93.4526,-97.3416,-100.0,-100.0,-100.0
18485,Freemoon,FREEMOON,freemoon-token,2022-03-02,[],1000000000000000.0,0.0,0,N/A,10010,798990239225710.0,603240.0212193487,2022-05-14T17:16:00.000Z,7.55002992031467e-10,0.0,0.0,0.0394724,1.18503984,-21.01154407,-31.25739856,-37.48028848,-37.48028848,0.0,0.0,755002.99,2022-05-14T17:16:00.000Z,freemoon-FREEMOON,11.0,72.0,180.0,-94.9915,-92.707,-99.1834,-100.0,-100.0,-100.0
18492,CHEEBS,CHEE,cheebs,2022-03-02,[],100000000000.0,0.0,84054619065,BNB Smart Chain (BEP20),7864,84785735778.0,126099.96593419461,2022-05-14T17:16:00.000Z,1.4872780754580033e-06,143.4883943,-41.4472,3.62906264,-2.79213217,-10.35909467,-35.41304725,-35.08253166,-78.18237117,0.0,0.0,148727.81,2022-05-14T17:16:00.000Z,cheebs-CHEE,12.0,80.0,218.0,-88.3675,-95.7733,-85.4,-100.0,-100.0,-100.0
18493,Peace Doge,PEACE DOGE,peace-doge,2022-03-02,[],1000000000000.0,0.0,1000000000000,BNB Smart Chain (BEP20),8224,1000000000000.0,92848.31483486529,2022-05-14T17:16:00.000Z,9.284831483486529e-08,53.95167475,-53.5301,3.62906264,-2.42793115,-38.97120762,-36.31089929,-54.05754782,-94.99766333,0.0,0.0,92848.31,2022-05-14T17:16:00.000Z,peace doge-PEACE DOGE,8.0,67.0,180.0,-82.1883,-92.015,-92.8961,-100.0,-100.0,-100.0
18494,REEFER TOKEN,REEFER,reefer-token,2022-03-02,[],100000000000.0,0.0,100000000000,BNB Smart Chain (BEP20),6345,100000000000.0,222489.679221679,2022-05-14T17:16:00.000Z,2.22489679221679e-06,2587.80617794,-42.6891,3.62906264,-8.52427131,-27.25965752,-57.81958028,-69.73419791,-71.7389738,0.0,0.0,222489.68,2022-05-14T17:16:00.000Z,reefer token-REEFER,,,,-86.4191,-87.6931,-99.1056,-100.0,-100.0,-100.0
18495,Harmonyville,HVILLE,harmonyville,2022-03-02,[],300000000.0,0.0,0,Harmony,7888,1817913.0,409276.7524499529,2022-05-14T17:16:00.000Z,0.22513550013116848,134.31466336,-71.3791,3.04675785,-5.10811063,-41.0824781,-68.42079015,-75.86970869,-75.86970869,0.0,0.0,67540650.04,2022-05-14T17:16:00.000Z,harmonyville-HVILLE,,,,-84.2037,-92.9054,-97.0252,-100.0,-100.0,-100.0
18496,OLA,OLA,ola-city,2022-03-02,[],100000000000.0,0.0,100000000000,BNB Smart Chain (BEP20),6279,5416283058.0,166168.78382646223,2022-05-14T17:16:00.000Z,3.067948666032628e-05,2849.75681796,-72.9135,0.0394724,-39.62257501,-76.26681651,-87.6774102,-87.6774102,-87.6774102,0.0,0.0,3067948.67,2022-05-14T17:16:00.000Z,ola-OLA,57.0,128.0,225.0,-66.2495,126.881,24.4286,-100.0,-100.0,-100.0
18497,Prometheus,PHI,prometheus,2022-03-02,[],25000000.0,0.0,21000000,BNB Smart Chain (BEP20),6880,,,2022-05-14T17:16:00.000Z,2.8970167019841067,1017.46294091,-5.1289,3.5369918,-6.08950768,-35.70198232,-65.79034863,-85.90022036,-89.64953833,0.0,0.0,72425417.55,2022-05-14T17:16:00.000Z,prometheus-PHI,43.0,118.0,213.0,-82.7585,-93.5589,-85.8507,-100.0,-100.0,-100.0
18498,Relbit,RLB,relbit,2022-03-02,['tron-ecosystem'],,0.0,100000000,Tron20,10011,,,2022-05-14T17:16:00.000Z,0.0012972868871016876,0.0,0.0,0.0394724,-0.01954396,-18.84510269,-67.48577568,-71.52963336,-82.2367139,0.0,0.0,129728.69,2022-05-14T17:16:00.000Z,relbit-RLB,82.0,143.0,191.0,,,,-100.0,-100.0,-100.0
18500,CatBoy,CATBOY,catboy-token,2022-03-02,[],100000000.0,0.0,100000000,BNB Smart Chain (BEP20),5406,100000000.0,311823.03416801116,2022-05-14T17:16:00.000Z,0.0031182303416801118,11099.20094098,-32.2483,6.1660498,-0.63790864,-49.854382,-59.39598992,-25.65830122,-80.99282333,0.0,0.0,311823.03,2022-05-14T17:16:00.000Z,catboy-CATBOY,,,,-78.1512,-76.667,-96.1732,-100.0,-100.0,-100.0
18501,BOBAMASK,BOBA,bobatama,2022-03-02,[],1000000000000.0,0.0,1000000000000,Ethereum,5457,,,2022-05-14T17:16:00.000Z,1.064357160395243e-06,10324.02504488,68.3302,2.21172028,-5.3552775,-47.67016895,-60.95828452,-92.46444879,-78.18011904,0.0,0.0,1064357.16,2022-05-14T17:16:00.000Z,bobamask-BOBA,,,,,,,-100.0,-100.0,-100.0
18502,Oxy-Fi,OXY,oxy-fi,2022-03-02,[],300000.0,0.0,0,Avalanche C-Chain,10012,300000.0,24401.48181535589,2022-05-14T17:16:00.000Z,0.08133827271785297,0.0,0.0,5.24575141,-9.9012208,-50.38797651,-84.38515587,-99.14020056,-99.41794096,0.0,0.0,24401.48,2022-05-14T17:16:00.000Z,oxy-fi-OXY,,,,,,,-100.0,-100.0,-100.0
18503,Piggy Finance,PIGGY,piggy-finance-io,2022-03-02,['avalanche-ecosystem'],0.0,0.0,14431,Avalanche C-Chain,5645,14431.0,324253.3619107549,2022-05-14T17:16:00.000Z,22.469223332461706,7904.91493648,216.9466,3.36931908,9.95037254,-33.02391794,-33.88446366,-34.12682581,-63.8694875,0.0,0.0,324253.36,2022-05-14T17:16:00.000Z,piggy finance-PIGGY,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
18504,BUSD Buffet,BBFT,busd-buffet,2022-03-02,[],1000000000000000.0,0.0,1000000000000000,BNB Smart Chain (BEP20),5091,696499615595553.0,1215163.8024273627,2022-05-14T17:16:00.000Z,1.744672610319128e-09,18822.45440535,18.8799,2.85106286,-1.15541736,-31.73965955,-55.89689789,-47.50319744,-51.33908322,0.0,0.0,1744672.61,2022-05-14T17:16:00.000Z,busd buffet-BBFT,,,,-59.209,-93.4871,-92.5548,-99.785,-100.0,-100.0
18508,Ethera Black,ETB,ethera-black,2022-03-02,[],,0.0,9007199254740991,BNB Smart Chain (BEP20),7018,,,2022-05-14T17:16:00.000Z,4.1139105336544e-11,812.32524489,-68.0223,3.61158379,-2.94454526,-28.12717763,-37.84524795,-33.37192194,-68.98424862,0.0,0.0,370548.12,2022-05-14T17:16:00.000Z,ethera black-ETB,19.0,26.0,120.0,-88.8398,-84.8168,-94.8015,-99.999,-100.0,-100.0
18509,The Xenobots Project,XENO,the-xenobots-project,2022-03-02,[],,0.0,0,Solana,8546,,,2022-05-14T17:16:00.000Z,0.009537021574248813,9.63400242,151.5394,0.06159976,-0.31399789,-1.6752931,-25.56572792,-79.2010273,-86.75881232,0.0,0.0,0.0,2022-05-14T17:16:00.000Z,the xenobots project-XENO,52.0,11.0,206.0,-91.4987,-94.681,-91.0415,-100.0,-100.0,-100.0
18474,Yasha Dao,YASHA,yasha-dao,2022-03-01,[],100000000000.0,0.0,100000000000,Ethereum,5280,,,2022-05-14T17:16:00.000Z,4.685248190506633e-05,13658.06974727,-20.5333,1.4900675,-7.25842172,-38.96944683,-53.07532486,-64.93983213,-81.1836058,0.0,0.0,4685248.19,2022-05-14T17:16:00.000Z,yasha dao-YASHA,21.0,49.0,202.0,-86.1598,-85.7085,-65.8245,-73.6,-100.0,-100.0
18466,Novo,NOVO,novo,2022-03-01,[],999999998.0,0.0,1000000000,BNB Smart Chain (BEP20),6831,1000000000.0,1038752.9241699526,2022-05-14T17:16:00.000Z,0.0010387529241699526,1105.05235322,-30.7401,3.62906264,-2.28348869,-31.05674135,-38.53325435,-49.69104073,-63.15013243,0.0,0.0,1038752.92,2022-05-14T17:16:00.000Z,novo-NOVO,16.0,84.0,191.0,-94.6765,-91.9521,-98.6867,1000.0,1000.0,1000.0
18350,Bitazza,BTZ,bitazza,2022-02-28,[],3000000000.0,0.0,3000000000,Ethereum,9996,412500000.0,52028862.765098944,2022-05-14T17:15:00.000Z,0.12613057640023986,0.0,0.0,2.71168275,-13.86622957,-44.88926755,-64.3286053,-64.23072462,-64.23072462,0.0,0.0,378391729.2,2022-05-14T17:15:00.000Z,bitazza-BTZ,54.0,110.0,227.0,,,,,,
18465,Carbon Coin,C,c-token,2022-03-01,[],500000000000000.0,0.0,500000000000000,BNB Smart Chain (BEP20),6456,500000000000000.0,217405.21844272848,2022-05-14T17:16:00.000Z,4.34810436885457e-10,2045.65023649,-33.6185,0.64684133,-11.09207508,-35.21774541,-56.4494755,-75.05621833,-71.28949004,0.0,0.0,217405.22,2022-05-14T17:16:00.000Z,carbon coin-C,,,,-86.6171,-76.1174,-99.7638,-100.0,-100.0,-100.0
18432,Doge X,DOGEX,doge-x,2022-02-28,['doggone-doggerel'],100000000.0,0.0,100000000,BNB Smart Chain (BEP20),8294,90000000.0,21589.817018854752,2022-05-14T17:16:00.000Z,0.0002398868557650528,41.83191748,-55.7129,3.62906264,-2.56162975,-25.96575172,-34.33081823,-81.79460518,-89.2538766,0.0,0.0,23988.69,2022-05-14T17:16:00.000Z,doge x-DOGEX,27.0,137.0,288.0,-93.3344,-89.01,-90.3654,-100.0,-100.0,-100.0
18434,Balıkesirspor Token,BLKS,balikesirspor-token,2022-02-28,[],9994000.0,0.0,0,Ethereum,5336,9994000.0,684348.0901039073,2022-05-14T17:16:00.000Z,0.068475894547119,11927.79679513,-27.2216,-7.01754386,-6.26614153,-38.72022491,-55.31145429,-69.23311252,-68.98913529,0.0,0.0,684348.09,2022-05-14T17:16:00.000Z,balıkesirspor token-BLKS,,,,-81.8098,-83.7985,-83.3945,-100.0,-100.0,-100.0
18435,Urfaspor Token,URFA,urfaspor-token,2022-02-28,[],62996220.0,0.0,0,Ethereum,6161,62996220.0,895300.8998765697,2022-05-14T17:16:00.000Z,0.014211978113553,3390.87155608,-44.7559,-15.38461538,-15.44906671,-51.72772434,-68.03698792,-78.84373356,-79.96891585,0.0,0.0,895300.9,2022-05-14T17:16:00.000Z,urfaspor token-URFA,,,,-90.3834,-81.0066,-98.8242,-100.0,-100.0,-100.0
18436,Ginoa,GINOA,ginoa,2022-02-28,[],50000000.0,0.0,50000000,BNB Smart Chain (BEP20),5097,20000000.0,7714239.411757547,2022-05-14T17:16:00.000Z,0.3857119705878774,18536.42036089,29.1006,-1.03581137,1.62808033,-6.38289957,-26.76399945,-71.64394756,-75.02579841,0.0,0.0,19285598.53,2022-05-14T17:16:00.000Z,ginoa-GINOA,38.0,24.0,179.0,-83.7341,-95.6908,-97.9514,-100.0,-100.0,-100.0
18441,Snow Burn,BURN,snow-burn,2022-03-01,['avalanche-ecosystem'],,0.0,1000000000000000,Avalanche C-Chain,6740,,,2022-05-14T17:16:00.000Z,4.708455928167284e-09,1302.09284527,24.4257,-33.69832148,143.62986369,237.34202347,-91.87344069,161.41423625,87.99396291,0.0,0.0,4708455.93,2022-05-14T17:16:00.000Z,snow burn-BURN,-87.0,-75.0,-61.0,-29.2405,34.7215,552.35,-97.227,-98.498,-94.292
18442,Farm Skylines Token,FSK,farm-skylines-token,2022-03-01,[],200000000.0,0.0,200000000,BNB Smart Chain (BEP20),8353,200000000.0,103926.64468517904,2022-05-14T17:16:00.000Z,0.0005196332234258952,33.80193333,0.0,2.64374372,-5.60557185,-35.94684284,-50.3761008,-74.42362023,-74.55933927,0.0,0.0,103926.64,2022-05-14T17:16:00.000Z,farm skylines token-FSK,,,,-85.5043,-86.5292,-96.7546,,,
18443,Rizespor Token,RIZE,rizespor-token,2022-03-01,[],52995230.0,0.0,52995230,Ethereum,5008,52995230.0,1095515.7074657562,2022-05-14T17:16:00.000Z,0.020671968165168,21048.60239237,-39.6278,-3.03030303,-8.64106948,-50.17055416,-80.62847752,-69.83661022,-86.93751075,0.0,0.0,1095515.71,2022-05-14T17:16:00.000Z,rizespor token-RIZE,35.0,97.0,161.0,-83.8311,-77.8102,-91.4423,-100.0,-100.0,-100.0
18444,Giresunspor Token,GRS,giresunspor-token,2022-03-01,[],27996080.0,0.0,27996080,Ethereum,5489,27996080.0,764302.5441960052,2022-05-14T17:16:00.000Z,0.027300341483379287,9622.91391304,-23.2519,-4.75102172,-4.96367387,-26.72149559,-36.28454385,-42.61090354,-42.61090354,0.0,0.0,764302.54,2022-05-14T17:16:00.000Z,giresunspor token-GRS,24.0,84.0,188.0,-85.2194,-89.6687,-99.4767,-83.473,-100.0,-100.0
